"ExperimentId","GeneratedAtUtc","ScenarioId","ParameterGroup","ParameterName","Direction","TrajectoryId","NodeId","Day","ExpectedTheme","OutputTheme","ThemeHit","ExpectedDirection","IsTransitionNode","FallbackUsed","ThemeConfidence","ThemeMargin","RawIce","RawForest","RawGalaxy","RawOcean","RawHoly","SmoothIce","SmoothForest","SmoothGalaxy","SmoothOcean","SmoothHoly","WeaponTopModule","BossTopModule","RegionTopModule","ThemeChangedVsBaseline"
"PCG_VFX_OAT_Sensitivity_20260826_153906","2026-08-26T15:39:06.2831112Z","RegionEligibilityThreshold_Minus10Percent","Region eligibility threshold","RegionEligibilityThreshold","Minus10Percent","Dynamic_Player_01_Ice_To_Forest_Ocean_Ice","Day04_IceSettled","4","Ice","Ice","TRUE","MaintainIce","FALSE","FALSE","0.82436","0.720099","0.80625","0.00625","0","0.0375","0.1","0.82436","0.007315","0","0.039631","0.104261","Weapon_Sword","Boss_IceDragon","Region_SnowfieldRuins","FALSE"
"PCG_VFX_OAT_Sensitivity_20260826_153906","2026-08-26T15:39:06.2831112Z","RegionEligibilityThreshold_Minus10Percent","Region eligibility threshold","RegionEligibilityThreshold","Minus10Percent","Dynamic_Player_01_Ice_To_Forest_Ocean_Ice","Day08_ForestCommitment","8","Forest","Ice","FALSE","IceToForest","TRUE","FALSE","0.428204","0.081301","0.296152","0.460099","0","0.03125","0.06883","0.428204","0.346903","0","0.033345","0.077688","Weapon_Sword","Boss_IceDragon","Region_ForestRuins","FALSE"
"PCG_VFX_OAT_Sensitivity_20260826_153906","2026-08-26T15:39:06.2831112Z","RegionEligibilityThreshold_Minus10Percent","Region eligibility threshold","RegionEligibilityThreshold","Minus10Percent","Dynamic_Player_01_Ice_To_Forest_Ocean_Ice","Day14_ForestMastery","14","Forest","Forest","TRUE","MaintainForest","FALSE","FALSE","0.458509","0.183326","0.224176","0.495711","0","0.02721","0.060739","0.275183","0.458509","0","0.028744","0.064976","Weapon_Bow","Boss_IceDragon","Region_ForestRuins","FALSE"
"PCG_VFX_OAT_Sensitivity_20260826_153906","2026-08-26T15:39:06.2831112Z","RegionEligibilityThreshold_Minus10Percent","Region eligibility threshold","RegionEligibilityThreshold","Minus10Percent","Dynamic_Player_01_Ice_To_Forest_Ocean_Ice","Day20_OceanDiscovery","20","Forest","Forest","TRUE","MaintainForest","FALSE","FALSE","0.485693","0.257689","0.212277","0.494754","0","0.025781","0.05846","0.228004","0.485693","0","0.026522","0.060089","Weapon_Bow","Boss_IceDragon","Region_ForestRuins","FALSE"
"PCG_VFX_OAT_Sensitivity_20260826_153906","2026-08-26T15:39:06.2831112Z","RegionEligibilityThreshold_Minus10Percent","Region eligibility threshold","RegionEligibilityThreshold","Minus10Percent","Dynamic_Player_01_Ice_To_Forest_Ocean_Ice","Day27_SeaTurtleDefeat","27","Ocean","Forest","FALSE","ForestToOcean","TRUE","FALSE","0.388034","0.051329","0.177806","0.35548","0","0.440099","0.078269","0.190355","0.388034","0","0.336705","0.073724","Weapon_Bow","Boss_SeaTurtle","Region_OceanRuins","FALSE"
"PCG_VFX_OAT_Sensitivity_20260826_153906","2026-08-26T15:39:06.2831112Z","RegionEligibilityThreshold_Minus10Percent","Region eligibility threshold","RegionEligibilityThreshold","Minus10Percent","Dynamic_Player_01_Ice_To_Forest_Ocean_Ice","Day39_IceDragonRematch","39","Ice","Ice","TRUE","OceanToIce","TRUE","FALSE","0.464128","0.195626","0.555385","0.228658","0","0.186849","0.117162","0.464128","0.268502","0","0.224313","0.106302","Weapon_Sword","Boss_IceDragon","Region_SnowfieldRuins","FALSE"
"PCG_VFX_OAT_Sensitivity_20260826_153906","2026-08-26T15:39:06.2831112Z","RegionEligibilityThreshold_Plus10Percent","Region eligibility threshold","RegionEligibilityThreshold","Plus10Percent","Dynamic_Player_01_Ice_To_Forest_Ocean_Ice","Day01_IceBaseline","1","Ice","Ice","TRUE","InitialState","FALSE","FALSE","0.878691","0.761646","0.878691","0.010511","0","0.046022","0.117045","0.878691","0.010511","0","0.046022","0.117045","Weapon_Sword","Boss_IceDragon","Region_SnowfieldRuins","FALSE"
"PCG_VFX_OAT_Sensitivity_20260826_153906","2026-08-26T15:39:06.2831112Z","RegionEligibilityThreshold_Plus10Percent","Region eligibility threshold","RegionEligibilityThreshold","Plus10Percent","Dynamic_Player_01_Ice_To_Forest_Ocean_Ice","Day04_IceSettled","4","Ice","Ice","TRUE","MaintainIce","FALSE","FALSE","0.82436","0.720099","0.80625","0.00625","0","0.0375","0.1","0.82436","0.007315","0","0.039631","0.104261","Weapon_Sword","Boss_IceDragon","Region_SnowfieldRuins","FALSE"
"PCG_VFX_OAT_Sensitivity_20260826_153906","2026-08-26T15:39:06.2831112Z","RegionEligibilityThreshold_Plus10Percent","Region eligibility threshold","RegionEligibilityThreshold","Plus10Percent","Dynamic_Player_01_Ice_To_Forest_Ocean_Ice","Day08_ForestCommitment","8","Forest","Ice","FALSE","IceToForest","TRUE","FALSE","0.428204","0.081301","0.296152","0.460099","0","0.03125","0.06883","0.428204","0.346903","0","0.033345","0.077688","Weapon_Sword","Boss_IceDragon","Region_ForestRuins","FALSE"
"PCG_VFX_OAT_Sensitivity_20260826_153906","2026-08-26T15:39:06.2831112Z","RegionEligibilityThreshold_Plus10Percent","Region eligibility threshold","RegionEligibilityThreshold","Plus10Percent","Dynamic_Player_01_Ice_To_Forest_Ocean_Ice","Day14_ForestMastery","14","Forest","Forest","TRUE","MaintainForest","FALSE","FALSE","0.458509","0.183326","0.224176","0.495711","0","0.02721","0.060739","0.275183","0.458509","0","0.028744","0.064976","Weapon_Bow","Boss_IceDragon","Region_ForestRuins","FALSE"
"PCG_VFX_OAT_Sensitivity_20260826_153906","2026-08-26T15:39:06.2831112Z","RegionEligibilityThreshold_Plus10Percent","Region eligibility threshold","RegionEligibilityThreshold","Plus10Percent","Dynamic_Player_01_Ice_To_Forest_Ocean_Ice","Day20_OceanDiscovery","20","Forest","Forest","TRUE","MaintainForest","FALSE","FALSE","0.485693","0.257689","0.212277","0.494754","0","0.025781","0.05846","0.228004","0.485693","0","0.026522","0.060089","Weapon_Bow","Boss_IceDragon","Region_ForestRuins","FALSE"
"PCG_VFX_OAT_Sensitivity_20260826_153906","2026-08-26T15:39:06.2831112Z","RegionEligibilityThreshold_Plus10Percent","Region eligibility threshold","RegionEligibilityThreshold","Plus10Percent","Dynamic_Player_01_Ice_To_Forest_Ocean_Ice","Day27_SeaTurtleDefeat","27","Ocean","Forest","FALSE","ForestToOcean","TRUE","FALSE","0.388034","0.051329","0.177806","0.35548","0","0.440099","0.078269","0.190355","0.388034","0","0.336705","0.073724","Weapon_Bow","Boss_SeaTurtle","Region_OceanRuins","FALSE"
"PCG_VFX_OAT_Sensitivity_20260826_153906","2026-08-26T15:39:06.2831112Z","RegionEligibilityThreshold_Plus10Percent","Region eligibility threshold","RegionEligibilityThreshold","Plus10Percent","Dynamic_Player_01_Ice_To_Forest_Ocean_Ice","Day39_IceDragonRematch","39","Ice","Ice","TRUE","OceanToIce","TRUE","FALSE","0.464128","0.195626","0.555385","0.228658","0","0.186849","0.117162","0.464128","0.268502","0","0.224313","0.106302","Weapon_Sword","Boss_IceDragon","Region_SnowfieldRuins","FALSE"
"PCG_VFX_OAT_Sensitivity_20260826_153906","2026-08-26T15:39:06.2831112Z","WeaponHalfLifeDays_Minus10Percent","Weapon recency half-life","WeaponHalfLifeDays","Minus10Percent","Dynamic_Player_01_Ice_To_Forest_Ocean_Ice","Day01_IceBaseline","1","Ice","Ice","TRUE","InitialState","FALSE","FALSE","0.878691","0.761646","0.878691","0.010511","0","0.046022","0.117045","0.878691","0.010511","0","0.046022","0.117045","Weapon_Sword","Boss_IceDragon","Region_SnowfieldRuins","FALSE"
"PCG_VFX_OAT_Sensitivity_20260826_153906","2026-08-26T15:39:06.2831112Z","WeaponHalfLifeDays_Minus10Percent","Weapon recency half-life","WeaponHalfLifeDays","Minus10Percent","Dynamic_Player_01_Ice_To_Forest_Ocean_Ice","Day04_IceSettled","4","Ice","Ice","TRUE","MaintainIce","FALSE","FALSE","0.82436","0.720099","0.80625","0.00625","0","0.0375","0.1","0.82436","0.007315","0","0.039631","0.104261","Weapon_Sword","Boss_IceDragon","Region_SnowfieldRuins","FALSE"
"PCG_VFX_OAT_Sensitivity_20260826_153906","2026-08-26T15:39:06.2831112Z","WeaponHalfLifeDays_Minus10Percent","Weapon recency half-life","WeaponHalfLifeDays","Minus10Percent","Dynamic_Player_01_Ice_To_Forest_Ocean_Ice","Day08_ForestCommitment","8","Forest","Ice","FALSE","IceToForest","TRUE","FALSE","0.427009","0.078912","0.294559","0.461691","0","0.03125","0.06883","0.427009","0.348097","0","0.033345","0.077688","Weapon_Sword","Boss_IceDragon","Region_ForestRuins","FALSE"
"PCG_VFX_OAT_Sensitivity_20260826_153906","2026-08-26T15:39:06.2831112Z","WeaponHalfLifeDays_Minus10Percent","Weapon recency half-life","WeaponHalfLifeDays","Minus10Percent","Dynamic_Player_01_Ice_To_Forest_Ocean_Ice","Day14_ForestMastery","14","Forest","Forest","TRUE","MaintainForest","FALSE","FALSE","0.46071","0.187728","0.22164","0.498247","0","0.02721","0.060739","0.272982","0.46071","0","0.028744","0.064976","Weapon_Bow","Boss_IceDragon","Region_ForestRuins","FALSE"
"PCG_VFX_OAT_Sensitivity_20260826_153906","2026-08-26T15:39:06.2831112Z","WeaponHalfLifeDays_Minus10Percent","Weapon recency half-life","WeaponHalfLifeDays","Minus10Percent","Dynamic_Player_01_Ice_To_Forest_Ocean_Ice","Day20_OceanDiscovery","20","Forest","Forest","TRUE","MaintainForest","FALSE","FALSE","0.488439","0.263181","0.20935","0.497682","0","0.025781","0.05846","0.225258","0.488439","0","0.026522","0.060089","Weapon_Bow","Boss_IceDragon","Region_ForestRuins","FALSE"
"PCG_VFX_OAT_Sensitivity_20260826_153906","2026-08-26T15:39:06.2831112Z","WeaponHalfLifeDays_Minus10Percent","Weapon recency half-life","WeaponHalfLifeDays","Minus10Percent","Dynamic_Player_01_Ice_To_Forest_Ocean_Ice","Day27_SeaTurtleDefeat","27","Ocean","Forest","FALSE","ForestToOcean","TRUE","FALSE","0.391241","0.054536","0.174445","0.358842","0","0.440099","0.078269","0.187148","0.391241","0","0.336705","0.073724","Weapon_Bow","Boss_SeaTurtle","Region_OceanRuins","FALSE"
"PCG_VFX_OAT_Sensitivity_20260826_153906","2026-08-26T15:39:06.2831112Z","WeaponHalfLifeDays_Minus10Percent","Weapon recency half-life","WeaponHalfLifeDays","Minus10Percent","Dynamic_Player_01_Ice_To_Forest_Ocean_Ice","Day39_IceDragonRematch","39","Ice","Ice","TRUE","OceanToIce","TRUE","FALSE","0.466287","0.199945","0.559334","0.224709","0","0.186849","0.117162","0.466287","0.266342","0","0.224313","0.106302","Weapon_Sword","Boss_IceDragon","Region_SnowfieldRuins","FALSE"
"PCG_VFX_OAT_Sensitivity_20260826_153906","2026-08-26T15:39:06.2831112Z","WeaponHalfLifeDays_Plus10Percent","Weapon recency half-life","WeaponHalfLifeDays","Plus10Percent","Dynamic_Player_01_Ice_To_Forest_Ocean_Ice","Day01_IceBaseline","1","Ice","Ice","TRUE","InitialState","FALSE","FALSE","0.878691","0.761646","0.878691","0.010511","0","0.046022","0.117045","0.878691","0.010511","0","0.046022","0.117045","Weapon_Sword","Boss_IceDragon","Region_SnowfieldRuins","FALSE"
"PCG_VFX_OAT_Sensitivity_20260826_153906","2026-08-26T15:39:06.2831112Z","WeaponHalfLifeDays_Plus10Percent","Weapon recency half-life","WeaponHalfLifeDays","Plus10Percent","Dynamic_Player_01_Ice_To_Forest_Ocean_Ice","Day04_IceSettled","4","Ice","Ice","TRUE","MaintainIce","FALSE","FALSE","0.82436","0.720099","0.80625","0.00625","0","0.0375","0.1","0.82436","0.007315","0","0.039631","0.104261","Weapon_Sword","Boss_IceDragon","Region_SnowfieldRuins","FALSE"
"PCG_VFX_OAT_Sensitivity_20260826_153906","2026-08-26T15:39:06.2831112Z","WeaponHalfLifeDays_Plus10Percent","Weapon recency half-life","WeaponHalfLifeDays","Plus10Percent","Dynamic_Player_01_Ice_To_Forest_Ocean_Ice","Day08_ForestCommitment","8","Forest","Ice","FALSE","IceToForest","TRUE","FALSE","0.429184","0.083261","0.297458","0.458792","0","0.03125","0.06883","0.429184","0.345923","0","0.033345","0.077688","Weapon_Sword","Boss_IceDragon","Region_ForestRuins","FALSE"
"PCG_VFX_OAT_Sensitivity_20260826_153906","2026-08-26T15:39:06.2831112Z","WeaponHalfLifeDays_Plus10Percent","Weapon recency half-life","WeaponHalfLifeDays","Plus10Percent","Dynamic_Player_01_Ice_To_Forest_Ocean_Ice","Day14_ForestMastery","14","Forest","Forest","TRUE","MaintainForest","FALSE","FALSE","0.456684","0.179676","0.226283","0.493604","0","0.02721","0.060739","0.277008","0.456684","0","0.028744","0.064976","Weapon_Bow","Boss_IceDragon","Region_ForestRuins","FALSE"
"PCG_VFX_OAT_Sensitivity_20260826_153906","2026-08-26T15:39:06.2831112Z","WeaponHalfLifeDays_Plus10Percent","Weapon recency half-life","WeaponHalfLifeDays","Plus10Percent","Dynamic_Player_01_Ice_To_Forest_Ocean_Ice","Day20_OceanDiscovery","20","Forest","Forest","TRUE","MaintainForest","FALSE","FALSE","0.483397","0.253098","0.21473","0.492301","0","0.025781","0.05846","0.230299","0.483397","0","0.026522","0.060089","Weapon_Bow","Boss_IceDragon","Region_ForestRuins","FALSE"
"PCG_VFX_OAT_Sensitivity_20260826_153906","2026-08-26T15:39:06.2831112Z","WeaponHalfLifeDays_Plus10Percent","Weapon recency half-life","WeaponHalfLifeDays","Plus10Percent","Dynamic_Player_01_Ice_To_Forest_Ocean_Ice","Day27_SeaTurtleDefeat","27","Ocean","Forest","FALSE","ForestToOcean","TRUE","FALSE","0.385325","0.048621","0.180652","0.352635","0","0.440099","0.078269","0.193064","0.385325","0","0.336705","0.073724","Weapon_Bow","Boss_SeaTurtle","Region_OceanRuins","FALSE"
"PCG_VFX_OAT_Sensitivity_20260826_153906","2026-08-26T15:39:06.2831112Z","WeaponHalfLifeDays_Plus10Percent","Weapon recency half-life","WeaponHalfLifeDays","Plus10Percent","Dynamic_Player_01_Ice_To_Forest_Ocean_Ice","Day39_IceDragonRematch","39","Ice","Ice","TRUE","OceanToIce","TRUE","FALSE","0.46242","0.192211","0.552206","0.231837","0","0.186849","0.117162","0.46242","0.270209","0","0.224313","0.106302","Weapon_Sword","Boss_IceDragon","Region_SnowfieldRuins","FALSE"
"PCG_VFX_OAT_Sensitivity_20260826_153906","2026-08-26T15:39:06.2831112Z","BossRecencyHalfLifeDays_Minus10Percent","Boss recency half-life","BossRecencyHalfLifeDays","Minus10Percent","Dynamic_Player_01_Ice_To_Forest_Ocean_Ice","Day01_IceBaseline","1","Ice","Ice","TRUE","InitialState","FALSE","FALSE","0.875283","0.75904","0.875283","0.010311","0","0.045622","0.116243","0.875283","0.010311","0","0.045622","0.116243","Weapon_Sword","Boss_IceDragon","Region_SnowfieldRuins","FALSE"
"PCG_VFX_OAT_Sensitivity_20260826_153906","2026-08-26T15:39:06.2831112Z","BossRecencyHalfLifeDays_Minus10Percent","Boss recency half-life","BossRecencyHalfLifeDays","Minus10Percent","Dynamic_Player_01_Ice_To_Forest_Ocean_Ice","Day04_IceSettled","4","Ice","Ice","TRUE","MaintainIce","FALSE","FALSE","0.817601","0.71493","0.798374","0.005787","0","0.036573","0.098147","0.817601","0.006918","0","0.038835","0.102671","Weapon_Sword","Boss_IceDragon","Region_SnowfieldRuins","FALSE"
"PCG_VFX_OAT_Sensitivity_20260826_153906","2026-08-26T15:39:06.2831112Z","BossRecencyHalfLifeDays_Minus10Percent","Boss recency half-life","BossRecencyHalfLifeDays","Minus10Percent","Dynamic_Player_01_Ice_To_Forest_Ocean_Ice","Day08_ForestCommitment","8","Forest","Ice","FALSE","IceToForest","TRUE","FALSE","0.420826","0.074357","0.288568","0.459652","0","0.030358","0.067046","0.420826","0.346469","0","0.032477","0.075952","Weapon_Sword","Boss_IceDragon","Region_ForestRuins","FALSE"
"PCG_VFX_OAT_Sensitivity_20260826_153906","2026-08-26T15:39:06.2831112Z","BossRecencyHalfLifeDays_Minus10Percent","Boss recency half-life","BossRecencyHalfLifeDays","Minus10Percent","Dynamic_Player_01_Ice_To_Forest_Ocean_Ice","Day14_ForestMastery","14","Forest","Forest","TRUE","MaintainForest","FALSE","FALSE","0.458205","0.188194","0.219738","0.49545","0","0.026688","0.059695","0.27001","0.458205","0","0.028135","0.063759","Weapon_Bow","Boss_IceDragon","Region_ForestRuins","FALSE"
"PCG_VFX_OAT_Sensitivity_20260826_153906","2026-08-26T15:39:06.2831112Z","BossRecencyHalfLifeDays_Minus10Percent","Boss recency half-life","BossRecencyHalfLifeDays","Minus10Percent","Dynamic_Player_01_Ice_To_Forest_Ocean_Ice","Day20_OceanDiscovery","20","Forest","Forest","TRUE","MaintainForest","FALSE","FALSE","0.485523","0.260405","0.210155","0.494629","0","0.025532","0.05796","0.225119","0.485523","0","0.026182","0.05941","Weapon_Bow","Boss_IceDragon","Region_ForestRuins","FALSE"
"PCG_VFX_OAT_Sensitivity_20260826_153906","2026-08-26T15:39:06.2831112Z","BossRecencyHalfLifeDays_Minus10Percent","Boss recency half-life","BossRecencyHalfLifeDays","Minus10Percent","Dynamic_Player_01_Ice_To_Forest_Ocean_Ice","Day27_SeaTurtleDefeat","27","Ocean","Forest","FALSE","ForestToOcean","TRUE","FALSE","0.388015","0.050952","0.17783","0.355513","0","0.44069","0.0783","0.189652","0.388015","0","0.337063","0.073577","Weapon_Bow","Boss_SeaTurtle","Region_OceanRuins","FALSE"
"PCG_VFX_OAT_Sensitivity_20260826_153906","2026-08-26T15:39:06.2831112Z","BossRecencyHalfLifeDays_Minus10Percent","Boss recency half-life","BossRecencyHalfLifeDays","Minus10Percent","Dynamic_Player_01_Ice_To_Forest_Ocean_Ice","Day39_IceDragonRematch","39","Ice","Ice","TRUE","OceanToIce","TRUE","FALSE","0.464552","0.196027","0.556185","0.228695","0","0.18675","0.117342","0.464552","0.268525","0","0.224328","0.106401","Weapon_Sword","Boss_IceDragon","Region_SnowfieldRuins","FALSE"
"PCG_VFX_OAT_Sensitivity_20260826_153906","2026-08-26T15:39:06.2831112Z","BossRecencyHalfLifeDays_Plus10Percent","Boss recency half-life","BossRecencyHalfLifeDays","Plus10Percent","Dynamic_Player_01_Ice_To_Forest_Ocean_Ice","Day01_IceBaseline","1","Ice","Ice","TRUE","InitialState","FALSE","FALSE","0.881528","0.763815","0.881528","0.010678","0","0.046356","0.117712","0.881528","0.010678","0","0.046356","0.117712","Weapon_Sword","Boss_IceDragon","Region_SnowfieldRuins","FALSE"
"PCG_VFX_OAT_Sensitivity_20260826_153906","2026-08-26T15:39:06.2831112Z","BossRecencyHalfLifeDays_Plus10Percent","Boss recency half-life","BossRecencyHalfLifeDays","Plus10Percent","Dynamic_Player_01_Ice_To_Forest_Ocean_Ice","Day04_IceSettled","4","Ice","Ice","TRUE","MaintainIce","FALSE","FALSE","0.830252","0.724605","0.813161","0.006657","0","0.038313","0.101626","0.830252","0.007662","0","0.040324","0.105648","Weapon_Sword","Boss_IceDragon","Region_SnowfieldRuins","FALSE"
"PCG_VFX_OAT_Sensitivity_20260826_153906","2026-08-26T15:39:06.2831112Z","BossRecencyHalfLifeDays_Plus10Percent","Boss recency half-life","BossRecencyHalfLifeDays","Plus10Percent","Dynamic_Player_01_Ice_To_Forest_Ocean_Ice","Day08_ForestCommitment","8","Forest","Ice","FALSE","IceToForest","TRUE","FALSE","0.435028","0.087724","0.303287","0.460518","0","0.032089","0.070509","0.435028","0.347304","0","0.034148","0.079294","Weapon_Sword","Boss_IceDragon","Region_ForestRuins","FALSE"
"PCG_VFX_OAT_Sensitivity_20260826_153906","2026-08-26T15:39:06.2831112Z","BossRecencyHalfLifeDays_Plus10Percent","Boss recency half-life","BossRecencyHalfLifeDays","Plus10Percent","Dynamic_Player_01_Ice_To_Forest_Ocean_Ice","Day14_ForestMastery","14","Forest","Forest","TRUE","MaintainForest","FALSE","FALSE","0.458814","0.178448","0.228811","0.495984","0","0.027755","0.061829","0.280365","0.458814","0","0.029353","0.066196","Weapon_Bow","Boss_IceDragon","Region_ForestRuins","FALSE"
"PCG_VFX_OAT_Sensitivity_20260826_153906","2026-08-26T15:39:06.2831112Z","BossRecencyHalfLifeDays_Plus10Percent","Boss recency half-life","BossRecencyHalfLifeDays","Plus10Percent","Dynamic_Player_01_Ice_To_Forest_Ocean_Ice","Day20_OceanDiscovery","20","Forest","Forest","TRUE","MaintainForest","FALSE","FALSE","0.485878","0.254734","0.214736","0.494899","0","0.026071","0.059038","0.231144","0.485878","0","0.026891","0.060828","Weapon_Bow","Boss_IceDragon","Region_ForestRuins","FALSE"
"PCG_VFX_OAT_Sensitivity_20260826_153906","2026-08-26T15:39:06.2831112Z","BossRecencyHalfLifeDays_Plus10Percent","Boss recency half-life","BossRecencyHalfLifeDays","Plus10Percent","Dynamic_Player_01_Ice_To_Forest_Ocean_Ice","Day27_SeaTurtleDefeat","27","Ocean","Forest","FALSE","ForestToOcean","TRUE","FALSE","0.388048","0.051827","0.17778","0.355439","0","0.439331","0.07823","0.191121","0.388048","0","0.336221","0.073879","Weapon_Bow","Boss_SeaTurtle","Region_OceanRuins","FALSE"
"PCG_VFX_OAT_Sensitivity_20260826_153906","2026-08-26T15:39:06.2831112Z","BossRecencyHalfLifeDays_Plus10Percent","Boss recency half-life","BossRecencyHalfLifeDays","Plus10Percent","Dynamic_Player_01_Ice_To_Forest_Ocean_Ice","Day39_IceDragonRematch","39","Ice","Ice","TRUE","OceanToIce","TRUE","FALSE","0.46372","0.195241","0.554587","0.228623","0","0.186993","0.116984","0.46372","0.26848","0","0.2243","0.106208","Weapon_Sword","Boss_IceDragon","Region_SnowfieldRuins","FALSE"
"PCG_VFX_OAT_Sensitivity_20260826_153906","2026-08-26T15:39:06.2831112Z","RegionRecencyHalfLifeDays_Minus10Percent","Region recency half-life","RegionRecencyHalfLifeDays","Minus10Percent","Dynamic_Player_01_Ice_To_Forest_Ocean_Ice","Day01_IceBaseline","1","Ice","Ice","TRUE","InitialState","FALSE","FALSE","0.878691","0.761646","0.878691","0.010511","0","0.046022","0.117045","0.878691","0.010511","0","0.046022","0.117045","Weapon_Sword","Boss_IceDragon","Region_SnowfieldRuins","FALSE"
"PCG_VFX_OAT_Sensitivity_20260826_153906","2026-08-26T15:39:06.2831112Z","RegionRecencyHalfLifeDays_Minus10Percent","Region recency half-life","RegionRecencyHalfLifeDays","Minus10Percent","Dynamic_Player_01_Ice_To_Forest_Ocean_Ice","Day04_IceSettled","4","Ice","Ice","TRUE","MaintainIce","FALSE","FALSE","0.82436","0.720099","0.80625","0.00625","0","0.0375","0.1","0.82436","0.007315","0","0.039631","0.104261","Weapon_Sword","Boss_IceDragon","Region_SnowfieldRuins","FALSE"
"PCG_VFX_OAT_Sensitivity_20260826_153906","2026-08-26T15:39:06.2831112Z","RegionRecencyHalfLifeDays_Minus10Percent","Region recency half-life","RegionRecencyHalfLifeDays","Minus10Percent","Dynamic_Player_01_Ice_To_Forest_Ocean_Ice","Day08_ForestCommitment","8","Forest","Ice","FALSE","IceToForest","TRUE","FALSE","0.428204","0.081301","0.296152","0.460099","0","0.03125","0.06883","0.428204","0.346903","0","0.033345","0.077688","Weapon_Sword","Boss_IceDragon","Region_ForestRuins","FALSE"
"PCG_VFX_OAT_Sensitivity_20260826_153906","2026-08-26T15:39:06.2831112Z","RegionRecencyHalfLifeDays_Minus10Percent","Region recency half-life","RegionRecencyHalfLifeDays","Minus10Percent","Dynamic_Player_01_Ice_To_Forest_Ocean_Ice","Day14_ForestMastery","14","Forest","Forest","TRUE","MaintainForest","FALSE","FALSE","0.458346","0.182999","0.224394","0.495493","0","0.02721","0.060751","0.275347","0.458346","0","0.028744","0.064985","Weapon_Bow","Boss_IceDragon","Region_ForestRuins","FALSE"
"PCG_VFX_OAT_Sensitivity_20260826_153906","2026-08-26T15:39:06.2831112Z","RegionRecencyHalfLifeDays_Minus10Percent","Region recency half-life","RegionRecencyHalfLifeDays","Minus10Percent","Dynamic_Player_01_Ice_To_Forest_Ocean_Ice","Day20_OceanDiscovery","20","Forest","Forest","TRUE","MaintainForest","FALSE","FALSE","0.485119","0.256541","0.212988","0.494043","0","0.025781","0.058499","0.228578","0.485119","0","0.026522","0.060121","Weapon_Bow","Boss_IceDragon","Region_ForestRuins","FALSE"
"PCG_VFX_OAT_Sensitivity_20260826_153906","2026-08-26T15:39:06.2831112Z","RegionRecencyHalfLifeDays_Minus10Percent","Region recency half-life","RegionRecencyHalfLifeDays","Minus10Percent","Dynamic_Player_01_Ice_To_Forest_Ocean_Ice","Day27_SeaTurtleDefeat","27","Ocean","Forest","FALSE","ForestToOcean","TRUE","FALSE","0.38611","0.047998","0.178303","0.353107","0","0.441975","0.078401","0.190872","0.38611","0","0.338112","0.073831","Weapon_Bow","Boss_SeaTurtle","Region_OceanRuins","FALSE"
"PCG_VFX_OAT_Sensitivity_20260826_153906","2026-08-26T15:39:06.2831112Z","RegionRecencyHalfLifeDays_Minus10Percent","Region recency half-life","RegionRecencyHalfLifeDays","Minus10Percent","Dynamic_Player_01_Ice_To_Forest_Ocean_Ice","Day39_IceDragonRematch","39","Ice","Ice","TRUE","OceanToIce","TRUE","FALSE","0.466608","0.200336","0.55852","0.226326","0","0.186045","0.117291","0.466608","0.266272","0","0.224062","0.106426","Weapon_Sword","Boss_IceDragon","Region_SnowfieldRuins","FALSE"
"PCG_VFX_OAT_Sensitivity_20260826_153906","2026-08-26T15:39:06.2831112Z","RegionRecencyHalfLifeDays_Plus10Percent","Region recency half-life","RegionRecencyHalfLifeDays","Plus10Percent","Dynamic_Player_01_Ice_To_Forest_Ocean_Ice","Day01_IceBaseline","1","Ice","Ice","TRUE","InitialState","FALSE","FALSE","0.878691","0.761646","0.878691","0.010511","0","0.046022","0.117045","0.878691","0.010511","0","0.046022","0.117045","Weapon_Sword","Boss_IceDragon","Region_SnowfieldRuins","FALSE"
"PCG_VFX_OAT_Sensitivity_20260826_153906","2026-08-26T15:39:06.2831112Z","RegionRecencyHalfLifeDays_Plus10Percent","Region recency half-life","RegionRecencyHalfLifeDays","Plus10Percent","Dynamic_Player_01_Ice_To_Forest_Ocean_Ice","Day04_IceSettled","4","Ice","Ice","TRUE","MaintainIce","FALSE","FALSE","0.82436","0.720099","0.80625","0.00625","0","0.0375","0.1","0.82436","0.007315","0","0.039631","0.104261","Weapon_Sword","Boss_IceDragon","Region_SnowfieldRuins","FALSE"
"PCG_VFX_OAT_Sensitivity_20260826_153906","2026-08-26T15:39:06.2831112Z","RegionRecencyHalfLifeDays_Plus10Percent","Region recency half-life","RegionRecencyHalfLifeDays","Plus10Percent","Dynamic_Player_01_Ice_To_Forest_Ocean_Ice","Day08_ForestCommitment","8","Forest","Ice","FALSE","IceToForest","TRUE","FALSE","0.428204","0.081301","0.296152","0.460099","0","0.03125","0.06883","0.428204","0.346903","0","0.033345","0.077688","Weapon_Sword","Boss_IceDragon","Region_ForestRuins","FALSE"
"PCG_VFX_OAT_Sensitivity_20260826_153906","2026-08-26T15:39:06.2831112Z","RegionRecencyHalfLifeDays_Plus10Percent","Region recency half-life","RegionRecencyHalfLifeDays","Plus10Percent","Dynamic_Player_01_Ice_To_Forest_Ocean_Ice","Day14_ForestMastery","14","Forest","Forest","TRUE","MaintainForest","FALSE","FALSE","0.458645","0.183598","0.223995","0.495892","0","0.02721","0.060729","0.275047","0.458645","0","0.028744","0.064969","Weapon_Bow","Boss_IceDragon","Region_ForestRuins","FALSE"
